car_id,location,Timestamp,lat,long
10,Brewed Awakenings,01/15/2014 07:16:01,36.07332048,24.86419778
10,GAStect,01/15/2014 18:21:01,36.04811817,24.87956576
7,Guy's Gyros,01/07/2014 13:18:02,36.05562579,24.90243985
7,Gelatogalore,01/09/2014 13:28:03,36.05949784,24.85798425
7,Guy's Gyros,01/13/2014 13:35:02,36.05559104,24.90240257
7,Hippokampos,01/14/2014 21:42:01,36.07668847,24.85763022
7,None,01/16/2014 07:23:01,36.08444128,24.86423309
7,GAStect,01/16/2014 17:45:01,36.04811822,24.87957019
7,Albert's Fine Clothing,01/19/2014 20:08:01,36.07535318,24.85628224
11,None,01/06/2014 18:31:02,36.08401526,24.85903914
11,None,01/07/2014 19:13:01,36.08404965,24.85900071
11,None,01/08/2014 18:22:01,36.08403614,24.85898632
11,Guy's Gyros,01/10/2014 13:59:04,36.0555286,24.90232125
11,GAStect,01/10/2014 17:32:01,36.04811711,24.87957163
11,None,01/13/2014 18:39:01,36.08406925,24.85901737
11,None,01/14/2014 07:18:01,36.08419666,24.85900564
11,GAStect,01/14/2014 17:15:01,36.04811263,24.87956992
11,Ouzeri Elian,01/15/2014 13:37:01,36.05197456,24.87088843
11,None,01/16/2014 18:31:02,36.08394858,24.8589946
11,None,01/17/2014 18:23:02,36.08400439,24.85905222
32,Hippokampos,01/06/2014 13:01:03,36.07669236,24.85789442
32,GAStect,01/06/2014 18:07:01,36.04802421,24.87957582
32,Guy's Gyros,01/07/2014 13:18:05,36.05549603,24.90219357
32,GAStect,01/08/2014 17:47:01,36.04811016,24.87957052
32,Guy's Gyros,01/10/2014 13:13:02,36.0556574,24.90235529
32,Ouzeri Elian,01/12/2014 13:37:01,36.05197075,24.87088651
32,None,01/15/2014 19:35:01,36.07222484,24.87462057
32,Gelatogalore,01/17/2014 13:21:01,36.05970316,24.85799963
32,None,01/18/2014 12:43:01,36.07220173,24.87463407
32,Hippokampos,01/19/2014 20:20:02,36.07669597,24.85778273
34,None,01/07/2014 07:00:01,36.06772231,24.90257595
34,GAStect,01/09/2014 17:19:01,36.04811507,24.87956717
34,Ahaggo Museum,01/11/2014 18:11:01,36.07712237,24.87620205
34,Hippokampos,01/11/2014 19:37:01,36.07664405,24.85768243
34,None,01/13/2014 07:05:05,36.06760833,24.90267776
34,Guy's Gyros,01/15/2014 13:36:02,36.05566563,24.90236904
34,Hippokampos,01/17/2014 13:28:01,36.07667167,24.85765255
34,GAStect,01/17/2014 17:12:01,36.04811051,24.87957683
34,Abila Zacharo,01/18/2014 19:37:01,36.06336902,24.85099936
34,None,01/19/2014 12:32:01,36.06763372,24.90258644
34,Frydos Autosupply n' More,01/19/2014 15:54:01,36.0549937,24.90179967
17,Guy's Gyros,01/06/2014 13:34:01,36.05572415,24.9024456
17,GAStect,01/07/2014 17:34:01,36.04811588,24.87956845
17,Guy's Gyros,01/08/2014 13:41:01,36.05574671,24.90243911
17,None,01/08/2014 19:21:02,36.06231615,24.89875215
17,GAStect,01/09/2014 17:28:01,36.04810904,24.8795721
17,Guy's Gyros,01/10/2014 13:46:01,36.05576279,24.90243283
17,None,01/10/2014 18:34:04,36.06215202,24.89863054
17,None,01/13/2014 07:11:02,36.06241746,24.89875059
17,GAStect,01/13/2014 17:28:01,36.04811068,24.87957321
17,None,01/14/2014 18:42:03,36.06222576,24.89864517
17,None,01/18/2014 12:14:02,36.06237085,24.89876285
12,None,01/07/2014 07:08:01,36.06782165,24.89909018
12,GAStect,01/07/2014 17:15:01,36.04811677,24.87957651
12,GAStect,01/09/2014 17:14:01,36.04811761,24.87957152
12,Guy's Gyros,01/10/2014 20:28:01,36.05582549,24.90261085
12,None,01/11/2014 18:25:04,36.06753072,24.8993402
12,Kalami Kafenion,01/11/2014 20:34:02,36.06599694,24.85239932
12,GAStect,01/13/2014 17:27:01,36.04803001,24.8795652
12,Guy's Gyros,01/13/2014 21:09:01,36.0558942,24.90257032
12,Ouzeri Elian,01/14/2014 14:01:01,36.05194267,24.87088827
12,None,01/15/2014 07:11:02,36.06770297,24.899235
12,Ouzeri Elian,01/15/2014 13:47:02,36.051953,24.87098376
12,GAStect,01/15/2014 17:33:01,36.04811107,24.87957244
12,Guy's Gyros,01/19/2014 20:18:02,36.05590973,24.90257535
18,GAStect,01/07/2014 17:38:01,36.04802115,24.87956905
18,Guy's Gyros,01/09/2014 13:51:02,36.0557001,24.90235605
18,GAStect,01/09/2014 17:46:01,36.04810838,24.87957257
18,GAStect,01/10/2014 17:17:01,36.04810924,24.87957572
18,Shoppers' Delight,01/11/2014 15:22:05,36.05282421,24.86902013
18,GAStect,01/13/2014 17:35:01,36.04811106,24.87957642
18,GAStect,01/14/2014 17:46:01,36.04811691,24.87956517
18,Guy's Gyros,01/15/2014 14:08:01,36.0556698,24.90249455
18,None,01/18/2014 13:00:04,36.06329165,24.89643597
20,Ouzeri Elian,01/06/2014 13:44:01,36.05195158,24.87090535
20,GAStect,01/06/2014 17:32:01,36.04810957,24.87957578
20,None,01/07/2014 07:13:01,36.0658768,24.90107483
20,Guy's Gyros,01/07/2014 13:44:01,36.05565548,24.90248352
20,None,01/08/2014 07:18:04,36.06571002,24.90114983
20,GAStect,01/08/2014 17:17:01,36.04811021,24.87956617
20,None,01/09/2014 07:11:01,36.06585342,24.90110139
20,Guy's Gyros,01/09/2014 07:15:41,36.05623268,24.90278081
20,None,01/09/2014 18:32:01,36.06582888,24.90104269
20,Guy's Gyros,01/10/2014 13:33:03,36.05556293,24.9023653
20,None,01/13/2014 07:16:01,36.06588884,24.90104148
20,None,01/16/2014 07:44:01,36.06587117,24.90108865
20,None,01/17/2014 18:25:02,36.06571349,24.90119099
20,Guy's Gyros,01/18/2014 19:43:01,36.05591734,24.90257263
16,None,01/06/2014 19:29:01,36.06039768,24.90565624
16,Brew've Been Served,01/08/2014 07:39:01,36.05404513,24.90121365
16,None,01/08/2014 18:20:02,36.06030331,24.9055218
16,None,01/09/2014 07:30:01,36.06043483,24.90564566
16,None,01/10/2014 19:25:01,36.06042657,24.90556383
16,None,01/13/2014 07:33:01,36.06034425,24.90560828
16,GAStect,01/13/2014 17:30:01,36.04810947,24.87957189
16,None,01/13/2014 19:17:01,36.06029112,24.90560194
16,None,01/14/2014 19:44:04,36.06010125,24.90546847
16,Guy's Gyros,01/14/2014 21:36:03,36.05605354,24.90258961
16,None,01/15/2014 07:23:01,36.06042693,24.90559382
16,Guy's Gyros,01/15/2014 13:50:01,36.05568857,24.9024591
16,Guy's Gyros,01/15/2014 20:05:03,36.05606821,24.90264138
16,None,01/16/2014 06:57:06,36.06000619,24.90535164
16,None,01/16/2014 19:08:02,36.06044542,24.90549812
16,None,01/17/2014 19:23:01,36.06029168,24.90563153
16,Frydos Autosupply n' More,01/19/2014 15:39:03,36.05516823,24.90195027
6,Gelatogalore,01/06/2014 13:25:01,36.05962683,24.8579791
6,GAStect,01/06/2014 17:30:01,36.0481094,24.87956741
6,None,01/06/2014 18:45:03,36.05935609,24.89506771
6,None,01/07/2014 19:20:01,36.05939308,24.89494349
6,Hippokampos,01/08/2014 13:28:01,36.07662179,24.85770952
6,GAStect,01/08/2014 17:52:01,36.04811491,24.87957229
6,None,01/08/2014 19:45:01,36.05942228,24.89489719
6,None,01/10/2014 18:40:01,36.05951058,24.89472161
6,None,01/11/2014 18:20:04,36.05931417,24.89518965
6,GAStect,01/13/2014 17:50:02,36.04820042,24.87957608
6,None,01/13/2014 19:14:01,36.05947753,24.89486746
6,Hippokampos,01/14/2014 13:20:01,36.07666531,24.85766491
6,GAStect,01/14/2014 17:54:01,36.04810908,24.879567
6,None,01/15/2014 19:10:01,36.05949393,24.89485323
6,GAStect,01/16/2014 17:34:01,36.04810873,24.87956726
6,Abila Zacharo,01/18/2014 13:27:01,36.06344707,24.85100213
3,Guy's Gyros,01/06/2014 13:50:02,36.05566052,24.90242923
3,GAStect,01/06/2014 17:36:01,36.04811368,24.87956621
3,Guy's Gyros,01/07/2014 13:54:01,36.0556865,24.90241938
3,GAStect,01/16/2014 17:29:01,36.0481116,24.87957199
3,Gelatogalore,01/17/2014 13:37:02,36.05960755,24.85807146
3,Frank's Fuel,01/18/2014 18:40:01,36.07213193,24.84132949
26,GAStect,01/06/2014 17:36:01,36.04810842,24.87957534
26,Ouzeri Elian,01/13/2014 13:51:01,36.05195434,24.87089294
26,Gelatogalore,01/17/2014 13:46:03,36.05952795,24.85796639
26,None,01/18/2014 18:17:01,36.07292312,24.88400651
1,None,01/06/2014 19:36:02,36.06645861,24.88239513
1,GAStect,01/08/2014 17:51:01,36.04811602,24.87956923
1,None,01/08/2014 19:18:01,36.0664961,24.88255828
1,GAStect,01/08/2014 23:53:01,36.04802802,24.87957622
1,GAStect,01/10/2014 17:34:01,36.04811899,24.87957022
1,None,01/14/2014 07:24:01,36.06643741,24.88261471
1,None,01/14/2014 19:26:01,36.06650589,24.88257313
1,Ouzeri Elian,01/15/2014 13:29:02,36.05193165,24.87094188
1,Guy's Gyros,01/16/2014 13:34:04,36.0554687,24.90233825
1,GAStect,01/17/2014 22:41:01,36.04811381,24.87957078
29,GAStect,01/06/2014 17:22:42,36.04811189,24.87957052
29,Katerina's Cafe,01/06/2014 20:35:57,36.0545714,24.89995402
29,None,01/07/2014 07:30:30,36.05926227,24.89467125
29,GAStect,01/07/2014 17:19:52,36.0481092,24.87956714
29,Katerina's Cafe,01/07/2014 20:41:34,36.05457345,24.8999327
29,None,01/08/2014 19:06:57,36.05944879,24.8949382
29,None,01/09/2014 18:26:23,36.0594459,24.89497002
29,None,01/10/2014 18:18:10,36.05945664,24.89492874
29,None,01/13/2014 18:39:04,36.0593149,24.89515774
29,None,01/14/2014 18:50:16,36.05942848,24.89493588
29,None,01/16/2014 18:46:33,36.05947418,24.89489972
29,None,01/18/2014 12:51:33,36.05939107,24.89475114
29,Katerina's Cafe,01/18/2014 19:59:03,36.05461643,24.90003373
21,GAStect,01/07/2014 17:23:01,36.0481158,24.87956601
21,None,01/07/2014 19:05:02,36.06327751,24.896262
21,GAStect,01/10/2014 17:26:01,36.04811832,24.87957391
21,None,01/11/2014 03:20:01,36.0604303,24.90556693
21,None,01/16/2014 12:19:01,36.06945367,24.84152638
21,GAStect,01/16/2014 17:45:01,36.04811568,24.87956542
21,None,01/17/2014 12:34:02,36.06326547,24.89990335
14,None,01/07/2014 18:47:01,36.06339131,24.89623423
14,Guy's Gyros,01/08/2014 13:58:03,36.05563086,24.9022941
14,GAStect,01/08/2014 17:43:01,36.04811755,24.87956597
14,None,01/10/2014 07:08:01,36.06339373,24.89613065
14,Guy's Gyros,01/14/2014 13:50:01,36.055695,24.90246073
14,Gelatogalore,01/16/2014 13:51:03,36.05948067,24.85805332
14,GAStect,01/16/2014 17:38:01,36.04811532,24.8795768
33,Ouzeri Elian,01/06/2014 13:26:01,36.05197064,24.8708725
33,GAStect,01/09/2014 17:39:01,36.04811066,24.87957607
33,Chostus Hotel,01/10/2014 13:13:02,36.07051045,24.89517797
33,None,01/11/2014 12:32:01,36.06248522,24.8987302
33,Hippokampos,01/11/2014 19:31:02,36.07668201,24.8577963
33,Abila Zacharo,01/12/2014 13:51:01,36.06337769,24.85102996
33,None,01/13/2014 07:15:01,36.06248092,24.89884772
33,GAStect,01/14/2014 17:25:01,36.0481089,24.87956874
33,GAStect,01/15/2014 17:24:01,36.04811869,24.87956652
13,None,01/06/2014 19:19:03,36.06023252,24.90552883
13,Guy's Gyros,01/06/2014 20:29:01,36.05572244,24.90252861
13,None,01/07/2014 07:37:02,36.06025911,24.90553381
13,None,01/07/2014 18:36:02,36.06026173,24.90552841
13,None,01/08/2014 07:17:01,36.06034998,24.90567853
13,Gelatogalore,01/08/2014 13:53:03,36.05947392,24.85807436
13,Guy's Gyros,01/13/2014 20:22:01,36.05579544,24.90253015
13,Guy's Gyros,01/14/2014 20:36:01,36.05591322,24.90253653
13,None,01/15/2014 07:12:01,36.06035504,24.90560543
13,None,01/16/2014 18:35:01,36.0604696,24.90552317
13,GAStect,01/17/2014 17:29:01,36.04811457,24.87956592
13,None,01/17/2014 18:37:05,36.05996194,24.90538712
13,Guy's Gyros,01/17/2014 20:22:01,36.05591133,24.90250872
2,Guy's Gyros,01/06/2014 13:26:02,36.05568293,24.90240674
2,GAStect,01/06/2014 17:17:01,36.0481094,24.87957642
2,None,01/06/2014 18:55:02,36.0852911,24.86037558
2,None,01/07/2014 08:02:01,36.08548635,24.8604054
2,None,01/07/2014 18:47:01,36.08535373,24.8604384
2,Guy's Gyros,01/09/2014 13:44:01,36.05571236,24.9024712
2,None,01/10/2014 07:42:02,36.08547844,24.86028255
2,None,01/10/2014 18:42:02,36.08527308,24.86037161
2,None,01/13/2014 18:39:03,36.08523551,24.86036569
2,GAStect,01/14/2014 17:21:01,36.04811617,24.87957437
2,None,01/14/2014 18:23:02,36.08532857,24.86042973
2,GAStect,01/15/2014 17:17:01,36.04811843,24.87956599
2,None,01/15/2014 18:34:01,36.08537987,24.86044459
2,GAStect,01/16/2014 17:20:01,36.04811641,24.87956826
2,None,01/16/2014 18:50:03,36.08517652,24.86037854
2,GAStect,01/17/2014 17:12:01,36.04811357,24.87957237
2,None,01/18/2014 18:23:01,36.08539774,24.86041075
27,Katerina's Cafe,01/07/2014 20:52:01,36.05444003,24.89996334
27,Katerina's Cafe,01/09/2014 20:16:01,36.05446859,24.89986641
27,None,01/11/2014 18:44:02,36.06908417,24.88421673
27,Katerina's Cafe,01/11/2014 20:38:01,36.05443688,24.89989215
27,None,01/12/2014 13:05:01,36.06923452,24.88414685
27,None,01/14/2014 07:48:01,36.06925096,24.88417649
27,Katerina's Cafe,01/14/2014 20:41:01,36.0544783,24.89984047
27,None,01/15/2014 07:36:01,36.06925842,24.88426138
27,None,01/15/2014 18:51:01,36.06914027,24.88422077
27,None,01/16/2014 07:04:02,36.06921643,24.88419826
27,Gelatogalore,01/17/2014 14:02:01,36.0596681,24.85804641
27,None,01/17/2014 18:07:02,36.06912428,24.88421992
27,Katerina's Cafe,01/17/2014 19:25:03,36.05458063,24.89964577
27,None,01/19/2014 12:57:01,36.06913832,24.88418695
8,Guy's Gyros,01/09/2014 13:35:02,36.05559348,24.90245584
8,None,01/09/2014 18:55:05,36.06682575,24.88588571
8,None,01/10/2014 07:18:05,36.06699556,24.88587028
8,None,01/13/2014 07:16:02,36.06719146,24.88589939
8,None,01/16/2014 18:43:06,36.06675567,24.88592861
8,None,01/17/2014 07:01:02,36.06714956,24.88590744
8,GAStect,01/17/2014 17:12:01,36.04811501,24.87956977
101,GAStect,01/06/2014 14:07:49,36.04802531,24.87957389
101,Abila Airport,01/07/2014 09:19:13,36.0508691,24.82600936
101,GAStect,01/10/2014 07:02:25,36.04802747,24.87956795
101,Stewart and Sons Fabrication,01/10/2014 12:12:37,36.05415751,24.90813839
101,Ouzeri Elian,01/13/2014 13:00:01,36.05195399,24.87085559
101,GAStect,01/13/2014 14:12:37,36.04803124,24.87957321
101,Abila Airport,01/13/2014 15:24:39,36.05058222,24.82603625
101,Carlyle Chemical Inc.,01/13/2014 18:39:01,36.05843562,24.88089261
101,GAStect,01/16/2014 07:54:37,36.04802117,24.87957424
101,Stewart and Sons Fabrication,01/16/2014 13:24:50,36.05422686,24.90841815
24,GAStect,01/13/2014 17:57:01,36.04811895,24.87957303
24,None,01/15/2014 07:43:03,36.06235008,24.89875602
24,GAStect,01/15/2014 17:34:01,36.04803028,24.87957197
23,Guy's Gyros,01/06/2014 20:18:05,36.05618559,24.90271335
23,None,01/07/2014 18:31:04,36.05841413,24.90130097
23,None,01/09/2014 18:16:01,36.0584344,24.9011399
23,GAStect,01/10/2014 17:30:01,36.04811838,24.87957318
23,None,01/14/2014 07:32:01,36.05840964,24.901013
23,GAStect,01/14/2014 17:26:01,36.04812001,24.87956545
23,None,01/15/2014 18:46:03,36.05844732,24.90123349
23,None,01/16/2014 18:08:02,36.05837124,24.90113496
23,Kronos Mart,01/18/2014 15:14:01,36.06585727,24.8497957
23,None,01/18/2014 18:16:01,36.05842571,24.90109295
23,None,01/19/2014 12:50:01,36.05852511,24.90102903
25,None,01/06/2014 19:06:02,36.05943684,24.89498484
25,Frydos Autosupply n' More,01/06/2014 21:24:01,36.05499286,24.90186378
25,Ouzeri Elian,01/07/2014 13:34:01,36.05193944,24.87090098
25,GAStect,01/07/2014 17:31:01,36.04811734,24.87956823
25,None,01/07/2014 19:36:02,36.05936486,24.89493061
25,None,01/08/2014 18:45:01,36.05948287,24.89487963
25,GAStect,01/09/2014 17:26:01,36.04811692,24.879571
25,None,01/10/2014 18:53:05,36.05955071,24.89441515
25,None,01/10/2014 23:33:01,36.08547133,24.86046773
25,Katerina's Cafe,01/12/2014 20:19:03,36.05464787,24.90010466
25,Guy's Gyros,01/13/2014 13:47:01,36.05575073,24.902415
25,GAStect,01/13/2014 17:22:01,36.04810939,24.87957116
25,None,01/13/2014 19:29:01,36.05946386,24.89492816
25,None,01/15/2014 07:07:01,36.05944979,24.89473994
25,Guy's Gyros,01/15/2014 13:52:02,36.0556125,24.90242374
25,None,01/15/2014 18:52:01,36.05941911,24.8948916
25,Ouzeri Elian,01/16/2014 13:50:02,36.05192514,24.8709951
25,Katerina's Cafe,01/16/2014 20:38:01,36.05453235,24.90001378
30,Guy's Gyros,01/06/2014 20:12:03,36.05604564,24.90269788
30,GAStect,01/07/2014 17:20:01,36.04811151,24.87956762
30,None,01/07/2014 18:37:01,36.0584879,24.90111981
30,GAStect,01/10/2014 17:29:01,36.04803155,24.87956592
30,Guy's Gyros,01/10/2014 20:12:02,36.05595901,24.90261249
30,Guy's Gyros,01/13/2014 14:14:01,36.05578315,24.90255892
30,None,01/14/2014 19:02:01,36.05847893,24.90114781
30,GAStect,01/15/2014 17:17:01,36.04810923,24.87957533
30,None,01/16/2014 07:35:02,36.05848548,24.90112084
30,Guy's Gyros,01/16/2014 20:15:01,36.05589657,24.90256244
30,Guy's Gyros,01/17/2014 13:58:01,36.05572886,24.90241563
30,None,01/17/2014 19:16:01,36.0585112,24.9011381
30,General Grocer,01/18/2014 20:14:01,36.06039216,24.85650922
30,None,01/19/2014 13:10:01,36.05849153,24.90099671
15,None,01/07/2014 03:20:02,36.060385,24.90558291
15,Guy's Gyros,01/07/2014 20:24:01,36.05582368,24.902512
15,None,01/08/2014 11:40:02,36.08061789,24.84670678
15,Frank's Fuel,01/08/2014 12:33:01,36.07212045,24.84134818
15,GAStect,01/08/2014 17:37:01,36.04811429,24.8795664
15,Katerina's Cafe,01/09/2014 13:40:03,36.05431825,24.89975713
15,GAStect,01/10/2014 17:25:01,36.04811292,24.87957256
15,None,01/10/2014 19:02:04,36.0601367,24.90547858
15,Guy's Gyros,01/10/2014 20:31:02,36.05597753,24.90259503
15,None,01/13/2014 07:31:01,36.0603396,24.90568246
15,Hippokampos,01/14/2014 13:42:01,36.07662675,24.85766011
15,Guy's Gyros,01/14/2014 20:26:01,36.05584696,24.90253865
15,Gelatogalore,01/15/2014 13:57:02,36.05962274,24.85805603
15,GAStect,01/15/2014 17:13:01,36.04811209,24.87957581
15,Guy's Gyros,01/15/2014 21:00:02,36.05594903,24.90263521
15,None,01/16/2014 07:34:01,36.06037918,24.90558481
15,None,01/16/2014 19:19:03,36.06020557,24.90549029
15,Guy's Gyros,01/16/2014 20:18:01,36.05580517,24.90257226
15,None,01/17/2014 18:56:05,36.06008722,24.90545332
15,Guy's Gyros,01/17/2014 20:30:01,36.05581991,24.90260368
28,None,01/06/2014 17:19:01,36.05157187,24.87610447
28,None,01/06/2014 18:28:01,36.07365686,24.87527927
28,None,01/06/2014 19:54:01,36.05857784,24.89729148
28,None,01/07/2014 07:53:01,36.07142902,24.86889552
28,None,01/07/2014 19:07:01,36.07313688,24.87552679
28,None,01/08/2014 08:04:02,36.07109596,24.86884805
28,None,01/08/2014 18:29:01,36.07264973,24.87602773
28,None,01/08/2014 20:16:01,36.05599595,24.86662019
28,None,01/09/2014 07:10:03,36.07315132,24.87615482
28,None,01/09/2014 13:50:01,36.06772391,24.84659745
28,None,01/09/2014 17:06:01,36.05262048,24.87530593
28,None,01/09/2014 18:13:01,36.07371989,24.87553893
28,None,01/10/2014 17:10:01,36.05180407,24.87518649
28,None,01/10/2014 19:01:03,36.07345001,24.87492587
28,None,01/10/2014 22:21:01,36.08926687,24.85624898
28,None,01/12/2014 18:34:01,36.07334855,24.8761313
28,None,01/12/2014 19:51:03,36.06328262,24.85402076
28,None,01/13/2014 07:24:01,36.0726185,24.87536283
28,None,01/13/2014 07:50:02,36.07118344,24.86894919
28,None,01/13/2014 17:11:01,36.051581,24.87575638
28,None,01/14/2014 07:21:02,36.07274415,24.87520511
28,None,01/14/2014 13:43:06,36.05937268,24.89777149
28,None,01/14/2014 17:04:02,36.05270945,24.87564506
28,None,01/14/2014 19:12:01,36.07328154,24.875315
28,None,01/15/2014 07:40:01,36.07282482,24.87616378
28,None,01/15/2014 07:59:01,36.07215713,24.86948447
28,None,01/15/2014 17:04:01,36.05214994,24.87517867
28,None,01/15/2014 18:13:01,36.07360242,24.87592509
28,None,01/15/2014 19:22:02,36.05655462,24.86738941
28,None,01/16/2014 07:58:01,36.07190313,24.86955582
28,None,01/16/2014 19:04:01,36.07355606,24.87555608
28,None,01/17/2014 07:33:01,36.07318103,24.87594557
28,None,01/17/2014 11:59:01,36.05261289,24.8753046
28,None,01/17/2014 13:43:01,36.08114231,24.85352021
28,None,01/17/2014 17:12:01,36.05227519,24.87610751
28,None,01/17/2014 18:23:03,36.07296632,24.87532583
28,None,01/17/2014 20:08:01,36.05609262,24.86723184
28,None,01/18/2014 10:02:02,36.07265758,24.87530035
28,None,01/18/2014 18:42:01,36.08145936,24.87182412
28,Bean There Done That,01/18/2014 20:07:01,36.08036779,24.85316368
28,None,01/18/2014 23:57:04,36.06230697,24.89706625
28,None,01/19/2014 12:39:01,36.07322411,24.87602036
28,None,01/19/2014 15:25:03,36.08128724,24.87215092
28,None,01/19/2014 18:21:01,36.07343812,24.87582507
28,None,01/19/2014 20:05:03,36.06052542,24.89775065
5,Ouzeri Elian,01/08/2014 21:29:02,36.05195718,24.87097708
5,None,01/09/2014 07:12:01,36.06730508,24.87795145
5,GAStect,01/09/2014 17:16:01,36.04811863,24.87957427
5,None,01/10/2014 07:11:01,36.06736796,24.87785692
5,None,01/10/2014 23:21:02,36.08542501,24.86060949
5,None,01/12/2014 18:35:01,36.06724783,24.87796275
5,None,01/13/2014 07:22:02,36.06729867,24.87779079
5,Ouzeri Elian,01/14/2014 13:45:01,36.05192412,24.87088874
5,None,01/15/2014 06:58:02,36.06731283,24.87778165
5,Hippokampos,01/15/2014 13:28:01,36.07663156,24.85770822
5,Ouzeri Elian,01/15/2014 20:30:01,36.05196164,24.87088741
5,None,01/16/2014 07:44:02,36.06736957,24.87779393
5,None,01/17/2014 07:41:02,36.06731829,24.87782769
5,None,01/18/2014 18:35:03,36.0670576,24.87790898
5,None,01/19/2014 18:47:03,36.06709737,24.87794724
22,None,01/07/2014 07:29:01,36.05845336,24.90111437
22,GAStect,01/08/2014 17:35:01,36.04811658,24.87957284
22,None,01/09/2014 19:45:01,36.05843666,24.90115904
22,Shoppers' Delight,01/12/2014 15:31:01,36.05286908,24.86861113
22,Abila Zacharo,01/13/2014 13:22:03,36.06317148,24.85099873
22,None,01/17/2014 19:10:02,36.058359,24.90091295
22,Ahaggo Museum,01/18/2014 18:42:01,36.07705073,24.87619384
22,Guy's Gyros,01/19/2014 19:46:01,36.05591641,24.90260665
9,None,01/06/2014 12:10:01,36.05555607,24.87619268
9,GAStect,01/06/2014 17:18:01,36.04811993,24.87957405
9,None,01/06/2014 19:14:01,36.08424722,24.85632247
9,None,01/07/2014 08:10:01,36.07450412,24.86570018
9,None,01/07/2014 13:50:02,36.06296245,24.85516979
9,None,01/07/2014 17:10:01,36.06965219,24.86901664
9,Bean There Done That,01/08/2014 08:10:01,36.08179027,24.85093311
9,None,01/08/2014 17:10:02,36.05103441,24.87717337
9,Hippokampos,01/08/2014 20:32:02,36.07670965,24.85739128
9,Bean There Done That,01/09/2014 08:24:06,36.08172081,24.85126357
9,GAStect,01/09/2014 12:27:01,36.04810951,24.87957031
9,None,01/10/2014 08:10:01,36.06942701,24.87312325
9,Ouzeri Elian,01/10/2014 13:58:02,36.05197092,24.8709692
9,GAStect,01/10/2014 17:31:01,36.04811574,24.87956716
9,Bean There Done That,01/13/2014 08:21:02,36.08175566,24.85106174
9,GAStect,01/13/2014 12:13:01,36.04802955,24.87957509
9,Ouzeri Elian,01/13/2014 14:10:01,36.05193111,24.87087278
9,Bean There Done That,01/14/2014 07:59:01,36.08175961,24.85101357
9,None,01/14/2014 08:10:03,36.06943189,24.87320634
9,Gelatogalore,01/14/2014 13:58:01,36.05965391,24.85804597
9,GAStect,01/14/2014 17:20:01,36.04811719,24.87956785
9,None,01/14/2014 18:11:02,36.08432063,24.85626067
