car_id,location,Timestamp,lat,long
4,Abila Zacharo,01/06/2014 13:29:01,36.0634518,24.85098404
4,GAStect,01/06/2014 18:20:01,36.04811826,24.87956772
4,Hippokampos,01/06/2014 20:52:03,36.0766451,24.85784517
4,None,01/07/2014 06:42:01,36.07821802,24.87211693
4,Brewed Awakenings,01/07/2014 07:07:01,36.07335427,24.86417674
4,None,01/07/2014 07:08:04,36.07144544,24.86565169
4,None,01/07/2014 07:08:35,36.0708068,24.86658111
4,None,01/07/2014 07:09:06,36.07052656,24.86784663
4,None,01/07/2014 07:09:37,36.06964813,24.86859402
4,None,01/07/2014 07:10:08,36.06964641,24.87011371
4,None,01/07/2014 07:10:40,36.06958349,24.8717261
4,None,01/07/2014 07:11:11,36.06942261,24.87324728
4,None,01/07/2014 07:11:42,36.06914902,24.87467725
4,Jack's Magical Beans,01/07/2014 07:12:13,36.06833655,24.87554143
4,None,01/07/2014 07:12:45,36.06754158,24.87635819
4,Cup o'Joe,01/07/2014 07:18:30,36.05194189,24.87812773
4,Cup o'Joe,01/07/2014 07:19:02,36.05178401,24.87957284
4,GAStect,01/07/2014 12:09:01,36.0481173,24.87956951
4,Abila Zacharo,01/07/2014 13:39:01,36.06336288,24.85100231
4,GAStect,01/07/2014 18:22:01,36.04811324,24.87956576
4,Hippokampos,01/07/2014 21:25:01,36.07666477,24.85766992
4,None,01/08/2014 06:22:01,36.07822164,24.87203758
4,Brewed Awakenings,01/08/2014 07:06:01,36.07328034,24.86417768
4,None,01/08/2014 07:07:06,36.07145474,24.86577462
4,None,01/08/2014 07:07:38,36.07066791,24.86658198
4,None,01/08/2014 07:08:11,36.07052276,24.86809655
4,None,01/08/2014 07:08:42,36.06963191,24.86881671
4,None,01/08/2014 07:09:13,36.06963866,24.87038556
4,None,01/08/2014 07:09:44,36.06957591,24.87192859
4,None,01/08/2014 07:10:16,36.06939982,24.87351381
4,Jack's Magical Beans,01/08/2014 07:10:47,36.06887924,24.87475268
4,Jack's Magical Beans,01/08/2014 07:11:18,36.06833667,24.87576703
4,None,01/08/2014 07:17:05,36.05195481,24.87687752
4,Cup o'Joe,01/08/2014 07:17:39,36.05194409,24.87859651
4,Cup o'Joe,01/08/2014 07:18:10,36.05138344,24.87956951
4,GAStect,01/08/2014 12:32:01,36.04811783,24.8795658
4,Hippokampos,01/08/2014 21:02:01,36.07669045,24.85763266
4,None,01/09/2014 06:56:01,36.07819766,24.87202966
4,Brewed Awakenings,01/09/2014 07:15:01,36.0733307,24.86417979
4,None,01/09/2014 07:16:05,36.07142707,24.86571567
4,None,01/09/2014 07:16:36,36.0707611,24.86657627
4,None,01/09/2014 07:17:07,36.07053717,24.86788642
4,None,01/09/2014 07:17:38,36.06963786,24.86864545
4,None,01/09/2014 07:18:09,36.06962176,24.87018608
4,None,01/09/2014 07:18:40,36.06959432,24.87174136
4,None,01/09/2014 07:19:13,36.06940134,24.8733754
4,None,01/09/2014 07:19:44,36.0690263,24.87473111
4,Jack's Magical Beans,01/09/2014 07:20:16,36.06833361,24.87566872
4,None,01/09/2014 07:26:06,36.05193435,24.87695069
4,Cup o'Joe,01/09/2014 07:26:38,36.05192889,24.87853583
4,Cup o'Joe,01/09/2014 07:27:09,36.05143518,24.87957353
4,GAStect,01/09/2014 12:28:01,36.04803182,24.87957022
4,GAStect,01/09/2014 17:58:01,36.04811065,24.87956779
4,None,01/09/2014 19:53:01,36.07820135,24.87204698
4,Kronos Mart,01/09/2014 21:40:01,36.06597201,24.84977887
4,None,01/10/2014 06:46:02,36.07820909,24.87194484
4,Brewed Awakenings,01/10/2014 07:31:01,36.07334401,24.86418622
4,None,01/10/2014 07:32:04,36.07143987,24.8656564
4,None,01/10/2014 07:32:36,36.07074918,24.86657901
4,None,01/10/2014 07:33:08,36.07052492,24.86795154
4,None,01/10/2014 07:33:39,36.06962401,24.86867374
4,None,01/10/2014 07:34:10,36.06962906,24.87021544
4,None,01/10/2014 07:34:41,36.06960065,24.8717548
4,None,01/10/2014 07:35:13,36.06940756,24.87335698
4,None,01/10/2014 07:35:44,36.06903077,24.87473994
4,Jack's Magical Beans,01/10/2014 07:36:15,36.06834388,24.87564979
4,None,01/10/2014 07:36:46,36.06749058,24.8763209
4,None,01/10/2014 07:42:04,36.05194454,24.87683063
4,Cup o'Joe,01/10/2014 07:42:35,36.05194021,24.87839853
4,Cup o'Joe,01/10/2014 07:43:06,36.05157753,24.87957894
4,GAStect,01/10/2014 12:24:01,36.04811538,24.87957313
4,Katerina's Cafe,01/10/2014 13:34:02,36.05434469,24.89977103
4,GAStect,01/10/2014 18:02:01,36.04810936,24.87957109
4,Hippokampos,01/10/2014 20:11:01,36.07663663,24.85763723
4,Hippokampos,01/11/2014 13:48:01,36.0766573,24.85766373
4,Hippokampos,01/11/2014 19:27:01,36.07668806,24.85767079
4,None,01/12/2014 13:01:01,36.07819816,24.87213341
4,Desafio Golf Course,01/12/2014 16:05:02,36.08950718,24.86062735
4,None,01/12/2014 18:40:01,36.0782136,24.8721265
4,Hippokampos,01/12/2014 20:46:02,36.07669546,24.85778377
4,None,01/13/2014 06:32:01,36.07818854,24.87214688
4,Brewed Awakenings,01/13/2014 07:12:01,36.07335991,24.86420583
4,None,01/13/2014 07:13:03,36.07143679,24.86562572
4,None,01/13/2014 07:13:35,36.07082833,24.86658909
4,None,01/13/2014 07:14:08,36.07053223,24.8679432
4,None,01/13/2014 07:14:40,36.06965422,24.86872089
4,None,01/13/2014 07:15:11,36.06963585,24.87028704
4,None,01/13/2014 07:15:42,36.06957086,24.87182319
4,None,01/13/2014 07:16:13,36.06939053,24.87335795
4,Jack's Magical Beans,01/13/2014 07:16:47,36.06888869,24.87471088
4,Jack's Magical Beans,01/13/2014 07:17:18,36.06835007,24.87576912
4,None,01/13/2014 07:23:08,36.05192972,24.87705137
4,Cup o'Joe,01/13/2014 07:23:39,36.05195055,24.8785701
4,Cup o'Joe,01/13/2014 07:24:10,36.05138787,24.87958422
4,GAStect,01/13/2014 07:25:13,36.04823642,24.8795769
4,GAStect,01/13/2014 12:20:01,36.04811556,24.87956854
4,Abila Zacharo,01/13/2014 13:38:02,36.06328125,24.85103947
4,GAStect,01/13/2014 18:04:01,36.0481137,24.87956618
4,None,01/13/2014 19:28:01,36.07820172,24.87202789
4,Albert's Fine Clothing,01/13/2014 20:36:02,36.0752293,24.8564962
4,None,01/14/2014 07:00:34,36.07725396,24.87148663
4,None,01/14/2014 07:01:05,36.07613403,24.8709393
4,None,01/14/2014 07:01:36,36.07557389,24.86985904
4,None,01/14/2014 07:02:07,36.07523101,24.86857067
4,None,01/14/2014 07:02:38,36.07430736,24.86792952
4,None,01/14/2014 07:03:09,36.07394727,24.86667981
4,None,01/14/2014 07:03:40,36.07334418,24.86575091
4,Brewed Awakenings,01/14/2014 07:04:11,36.07334321,24.86422629
4,Brewed Awakenings,01/14/2014 07:17:01,36.07332041,24.86416839
4,None,01/14/2014 07:18:03,36.07144457,24.86559896
4,None,01/14/2014 07:18:35,36.07082417,24.86659041
4,None,01/14/2014 07:19:06,36.07052416,24.8678577
4,None,01/14/2014 07:19:37,36.06965006,24.86858734
4,None,01/14/2014 07:20:08,36.0696343,24.87014291
4,None,01/14/2014 07:20:39,36.06959132,24.87168967
4,None,01/14/2014 07:21:10,36.06943906,24.8732008
4,None,01/14/2014 07:21:41,36.06920646,24.87471785
4,Jack's Magical Beans,01/14/2014 07:22:15,36.06837666,24.87562672
4,None,01/14/2014 07:28:08,36.05192899,24.87704274
4,Cup o'Joe,01/14/2014 07:28:40,36.05193797,24.87862025
4,Cup o'Joe,01/14/2014 07:29:12,36.05127694,24.87956939
4,GAStect,01/14/2014 07:29:43,36.04973722,24.87957833
4,GAStect,01/14/2014 12:09:01,36.04810879,24.87957497
4,Hippokampos,01/14/2014 13:26:02,36.07665445,24.85777754
4,Brewed Awakenings,01/15/2014 07:10:01,36.07327161,24.86418182
4,None,01/15/2014 07:10:32,36.07175604,24.86425125
4,None,01/15/2014 07:11:03,36.07142823,24.86560613
4,None,01/15/2014 07:11:34,36.07085714,24.86659734
4,None,01/15/2014 07:12:05,36.0705432,24.86779155
4,None,01/15/2014 07:12:36,36.06968978,24.8685644
4,None,01/15/2014 07:13:07,36.06963739,24.87008302
4,None,01/15/2014 07:13:39,36.06958354,24.87165703
4,None,01/15/2014 07:14:10,36.06944199,24.87322492
4,None,01/15/2014 07:14:41,36.06919769,24.87470974
4,Jack's Magical Beans,01/15/2014 07:15:12,36.06834639,24.87547144
4,None,01/15/2014 07:15:45,36.06751651,24.87630644
4,Cup o'Joe,01/15/2014 07:21:37,36.05193703,24.87848805
4,Cup o'Joe,01/15/2014 07:22:08,36.05150423,24.87956534
4,GAStect,01/15/2014 12:11:01,36.04811372,24.8795708
4,Abila Zacharo,01/15/2014 13:31:01,36.06334537,24.85103794
4,GAStect,01/15/2014 18:06:01,36.04811188,24.87957063
4,None,01/15/2014 19:17:01,36.07820615,24.87205466
4,Hippokampos,01/15/2014 20:20:01,36.07662938,24.8576732
4,Brewed Awakenings,01/16/2014 07:12:01,36.07332799,24.86419467
4,None,01/16/2014 07:13:03,36.07145486,24.86559847
4,None,01/16/2014 07:13:34,36.07087795,24.86658322
4,None,01/16/2014 07:14:05,36.0705316,24.86780167
4,None,01/16/2014 07:14:36,36.06968399,24.86859514
4,None,01/16/2014 07:15:07,36.06963296,24.87007534
4,None,01/16/2014 07:15:38,36.06962366,24.87160914
4,None,01/16/2014 07:16:09,36.06942591,24.87315575
4,None,01/16/2014 07:16:40,36.06924825,24.87471789
4,Jack's Magical Beans,01/16/2014 07:17:11,36.06834092,24.87542228
4,None,01/16/2014 07:17:42,36.06763888,24.87630606
4,None,01/16/2014 07:23:02,36.05192058,24.8767526
4,Cup o'Joe,01/16/2014 07:23:34,36.05193255,24.87834418
4,Cup o'Joe,01/16/2014 07:24:05,36.05163593,24.87957243
4,GAStect,01/16/2014 07:25:07,36.04854562,24.87957414
4,GAStect,01/16/2014 12:18:02,36.04820184,24.87957773
4,Katerina's Cafe,01/16/2014 13:24:49,36.05423587,24.89980811
4,GAStect,01/16/2014 18:21:01,36.04811691,24.87957376
4,None,01/16/2014 19:40:01,36.07820518,24.87204159
4,Hippokampos,01/16/2014 21:14:01,36.07663435,24.85765187
4,None,01/17/2014 07:18:01,36.07818834,24.87209265
4,None,01/17/2014 07:18:34,36.07725991,24.87147739
4,None,01/17/2014 07:19:05,36.07612899,24.87094004
4,None,01/17/2014 07:19:36,36.0755737,24.86984031
4,None,01/17/2014 07:20:07,36.07523538,24.86857706
4,None,01/17/2014 07:20:38,36.07430567,24.86793962
4,None,01/17/2014 07:21:09,36.0739472,24.86667523
4,None,01/17/2014 07:21:40,36.07334232,24.86573747
4,Brewed Awakenings,01/17/2014 07:22:11,36.07335275,24.86421456
4,Brewed Awakenings,01/17/2014 07:31:01,36.07328627,24.86419206
4,None,01/17/2014 07:32:04,36.07142761,24.86566964
4,None,01/17/2014 07:32:35,36.0708261,24.86659223
4,None,01/17/2014 07:33:06,36.07053172,24.86784377
4,None,01/17/2014 07:33:37,36.06962817,24.86856999
4,None,01/17/2014 07:34:08,36.06964259,24.87014436
4,None,01/17/2014 07:34:39,36.06961605,24.87167523
4,None,01/17/2014 07:35:11,36.06941239,24.87325184
4,None,01/17/2014 07:35:42,36.06915466,24.8746809
4,Jack's Magical Beans,01/17/2014 07:36:13,36.06832453,24.8755357
4,None,01/17/2014 07:36:44,36.06758192,24.87632742
4,Cup o'Joe,01/17/2014 07:42:28,36.05192835,24.87804141
4,Cup o'Joe,01/17/2014 07:42:59,36.05194756,24.87957914
4,GAStect,01/17/2014 12:19:01,36.04811433,24.87957398
4,GAStect,01/17/2014 18:04:01,36.04811041,24.87956508
4,Hippokampos,01/17/2014 20:55:01,36.07666517,24.8577241
4,None,01/18/2014 12:40:01,36.07818961,24.87204642
4,Katerina's Cafe,01/18/2014 14:04:01,36.05452587,24.89987537
4,None,01/18/2014 18:25:01,36.07820255,24.87203123
4,Roberts and Sons,01/18/2014 19:49:01,36.06320954,24.8522786
4,None,01/19/2014 12:31:01,36.0781901,24.87214361
4,Desafio Golf Course,01/19/2014 16:01:01,36.08955405,24.86063384
19,Bean There Done That,01/06/2014 07:40:01,36.08179819,24.85096166
19,Bean There Done That,01/06/2014 07:40:35,36.08172817,24.85270527
19,None,01/06/2014 07:42:42,36.07939612,24.85663845
19,None,01/06/2014 07:43:18,36.07932809,24.85842668
19,None,01/06/2014 07:44:22,36.07806157,24.86045326
19,None,01/06/2014 07:44:53,36.07802521,24.86195003
19,None,01/06/2014 07:45:24,36.07805718,24.86349573
19,None,01/06/2014 07:45:56,36.07680788,24.8643193
19,None,01/06/2014 07:46:27,36.07617947,24.86570212
19,None,01/06/2014 07:47:29,36.07332119,24.86598381
19,None,01/06/2014 07:48:00,36.07248226,24.86666884
19,None,01/06/2014 07:48:31,36.07222734,24.86809223
19,None,01/06/2014 07:49:03,36.07064656,24.86818185
19,None,01/06/2014 07:49:35,36.06963409,24.86885689
19,None,01/06/2014 07:50:06,36.0696318,24.87039323
19,None,01/06/2014 07:50:37,36.06958505,24.87192742
19,None,01/06/2014 07:51:09,36.06936244,24.87350219
19,Jack's Magical Beans,01/06/2014 07:51:42,36.06877931,24.87474134
19,Jack's Magical Beans,01/06/2014 07:52:14,36.06833979,24.87594727
19,None,01/06/2014 07:58:02,36.05192196,24.87711794
19,Cup o'Joe,01/06/2014 07:58:33,36.0519262,24.87864583
19,Cup o'Joe,01/06/2014 07:59:05,36.05126546,24.87957145
19,GAStect,01/06/2014 11:56:01,36.0481104,24.87957539
19,Hippokampos,01/06/2014 20:34:03,36.07670617,24.85737641
19,None,01/07/2014 07:00:01,36.08789361,24.85622213
19,None,01/07/2014 07:00:32,36.08744214,24.85515871
19,None,01/07/2014 07:02:10,36.08365103,24.85399151
19,Bean There Done That,01/07/2014 07:02:43,36.08278155,24.85329397
19,Bean There Done That,01/07/2014 07:03:48,36.08175141,24.85093899
19,Bean There Done That,01/07/2014 07:48:02,36.08178309,24.85100161
19,Bean There Done That,01/07/2014 07:48:35,36.08175894,24.85263424
19,None,01/07/2014 07:49:38,36.08087098,24.85493175
19,None,01/07/2014 07:50:40,36.07940824,24.85652222
19,None,01/07/2014 07:51:17,36.07932923,24.85841245
19,None,01/07/2014 07:52:25,36.0780332,24.86054647
19,None,01/07/2014 07:52:56,36.07804138,24.86211315
19,None,01/07/2014 07:53:27,36.07803292,24.86365546
19,None,01/07/2014 07:53:58,36.07673629,24.86439345
19,None,01/07/2014 07:54:31,36.07599014,24.86579536
19,None,01/07/2014 07:55:03,36.0744164,24.86568224
19,None,01/07/2014 07:55:34,36.0733474,24.86625036
19,None,01/07/2014 07:56:05,36.0724065,24.86687861
19,None,01/07/2014 07:56:36,36.07197947,24.86812805
19,None,01/07/2014 07:57:07,36.07052005,24.86827193
19,None,01/07/2014 07:57:40,36.06965508,24.86908074
19,None,01/07/2014 07:58:11,36.06962004,24.87063021
19,None,01/07/2014 07:58:42,36.06955417,24.87217328
19,None,01/07/2014 07:59:14,36.06934176,24.87376606
19,Jack's Magical Beans,01/07/2014 07:59:46,36.06857511,24.87473854
19,None,01/07/2014 08:00:20,36.06832793,24.87627453
19,None,01/07/2014 08:06:11,36.05192393,24.87755493
19,Cup o'Joe,01/07/2014 08:06:42,36.0519452,24.87910929
19,Cup o'Joe,01/07/2014 08:07:13,36.05088533,24.87956822
19,GAStect,01/07/2014 12:05:01,36.04810833,24.87957077
19,Albert's Fine Clothing,01/07/2014 20:06:02,36.0754351,24.85628431
19,None,01/08/2014 07:10:01,36.08793123,24.8562887
19,None,01/08/2014 07:12:18,36.08349111,24.85380331
19,Bean There Done That,01/08/2014 07:48:01,36.08179896,24.85094391
19,Bean There Done That,01/08/2014 07:48:34,36.08172939,24.85256546
19,None,01/08/2014 07:49:37,36.08089507,24.85485702
19,None,01/08/2014 07:50:44,36.07937789,24.85675174
19,None,01/08/2014 07:51:16,36.07939107,24.85832329
19,None,01/08/2014 07:52:20,36.07808054,24.86031547
19,None,01/08/2014 07:52:51,36.07804549,24.86187505
19,None,01/08/2014 07:53:23,36.07805554,24.86344682
19,None,01/08/2014 07:54:26,36.07617579,24.86565695
19,None,01/08/2014 07:54:57,36.07471456,24.86571979
19,None,01/08/2014 07:55:28,36.07334805,24.86593831
19,None,01/08/2014 07:55:59,36.07251574,24.86669294
19,None,01/08/2014 07:56:30,36.07228832,24.86808372
19,None,01/08/2014 07:57:33,36.06962003,24.86874673
19,None,01/08/2014 07:58:04,36.06963517,24.87030079
19,None,01/08/2014 07:58:35,36.06957112,24.87184112
19,None,01/08/2014 07:59:06,36.06942099,24.87339327
19,None,01/08/2014 07:59:37,36.06902819,24.87469404
19,Jack's Magical Beans,01/08/2014 08:00:09,36.06837568,24.87569603
19,None,01/08/2014 08:00:41,36.06734861,24.87637063
19,None,01/08/2014 08:05:55,36.05194223,24.87675304
19,Cup o'Joe,01/08/2014 08:06:26,36.05194105,24.87831247
19,Cup o'Joe,01/08/2014 08:06:58,36.05161352,24.87959123
19,GAStect,01/08/2014 08:08:00,36.04853069,24.87957703
19,GAStect,01/08/2014 12:09:01,36.04811974,24.87956975
19,Katerina's Cafe,01/08/2014 13:45:01,36.05442514,24.89991823
19,GAStect,01/08/2014 17:30:01,36.04811384,24.87956556
19,None,01/08/2014 19:22:03,36.08790059,24.85602624
19,Hippokampos,01/08/2014 20:03:01,36.07664529,24.85752747
19,None,01/09/2014 07:03:01,36.08789043,24.85632892
19,None,01/09/2014 07:05:14,36.08363139,24.85387011
19,Bean There Done That,01/09/2014 07:06:19,36.08281313,24.85146463
19,Bean There Done That,01/09/2014 07:37:32,36.08173917,24.85252616
19,Bean There Done That,01/09/2014 07:38:04,36.08087931,24.85324629
19,None,01/09/2014 07:38:37,36.08093596,24.85481489
19,None,01/09/2014 07:40:16,36.0793247,24.85831636
19,None,01/09/2014 07:41:50,36.07804252,24.8618264
19,None,01/09/2014 07:42:21,36.07805273,24.86334298
19,None,01/09/2014 07:42:52,36.07695524,24.86419455
19,None,01/09/2014 07:43:23,36.07625632,24.86552859
19,None,01/09/2014 07:44:56,36.07266747,24.86666996
19,None,01/09/2014 07:45:27,36.07233692,24.86797871
19,None,01/09/2014 07:45:58,36.07089372,24.86817041
19,None,01/09/2014 07:46:29,36.06965829,24.86858887
19,None,01/09/2014 07:47:00,36.06963577,24.87011203
19,None,01/09/2014 07:47:31,36.06960422,24.87163821
19,None,01/09/2014 07:48:05,36.06939212,24.87331393
19,None,01/09/2014 07:48:36,36.06906585,24.87470576
19,Jack's Magical Beans,01/09/2014 07:49:08,36.06834636,24.87568547
19,None,01/09/2014 07:54:28,36.05309541,24.87639407
19,None,01/09/2014 07:54:59,36.05195298,24.87695942
19,Cup o'Joe,01/09/2014 07:55:31,36.05194915,24.87856421
19,Cup o'Joe,01/09/2014 07:56:02,36.05141002,24.87958006
19,GAStect,01/09/2014 07:57:04,36.04832009,24.87956639
19,GAStect,01/09/2014 11:55:01,36.04810854,24.87957213
19,Kalami Kafenion,01/09/2014 13:31:01,36.06581346,24.85246986
19,GAStect,01/09/2014 17:51:01,36.04811876,24.87956855
19,Hippokampos,01/09/2014 21:07:01,36.07663819,24.8575123
19,None,01/10/2014 07:37:01,36.08784853,24.8563725
19,None,01/10/2014 07:37:34,36.087369,24.85508777
19,Bean There Done That,01/10/2014 07:39:43,36.08282192,24.85323085
19,Bean There Done That,01/10/2014 07:51:02,36.08175645,24.85099079
19,None,01/10/2014 07:52:39,36.08087637,24.85484116
19,None,01/10/2014 07:53:42,36.07940394,24.85667201
19,None,01/10/2014 07:54:13,36.07932892,24.85819546
